id,ratedFloodZone,elevationDifference,postFIRMConstructionIndicator,primaryResidenceIndicator,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim
abca407f-d82f-4599-b2bc-b891c2c7d33b,A05,,0,0,9946.50,2593.00,0.00
8947a723-de2b-462f-9cae-7bb964e5cee0,B,,0,1,0.00,2500.00,0.00
9927bf91-56f3-4d68-8067-7c79092b719f,C,,0,1,,,
7a2d39d0-bfae-4fec-9982-ee8e8262f1a5,C,,0,1,2353.04,839.97,0.00
eebfc521-ac8c-4b3f-b115-2101ed73a281,AO,,0,1,2297.38,0.00,0.00
c011e4a9-3432-404e-bf68-82ce35965b8b,B,,1,0,,,
9fa18021-36da-40e2-90bb-206359a73b7b,AE,2.0,0,1,82869.67,4559.55,0.00
c0af7611-6998-427b-bb17-b481d556e99c,AE,,0,1,141936.39,40451.70,0.00
b9011dfc-a072-409c-a06c-2d959d558409,AE,,0,1,786.90,0.00,0.00
10a9b456-236a-4cba-b2e8-651b52e66156,AHB,0.0,0,1,,,
85edd9b8-84fb-49a1-bc89-012d86356327,AE,3.0,1,0,223038.46,0.00,0.00
cbd8fd97-1d3e-4373-916d-fe9fde91913b,AE,,0,1,142359.54,0.00,0.00
e2c59a2c-9a48-41f1-905e-6a34d9d50a35,X,,0,1,23584.76,8225.20,0.00
0c11848a-675a-4f23-8521-5e04fbe4f446,A11,1.0,1,0,29351.53,0.00,0.00
25c50f2f-060a-4bed-a056-5bd0202a2c9d,X,,0,0,0.00,0.00,0.00
0b2b5dba-7be4-4aee-be34-56feab529955,A,,0,1,13019.17,1350.17,0.00
3fb75937-6599-45e7-95ba-00e3089d6a2d,VE,-7.0,1,1,57461.79,16650.50,0.00
f43f4aed-667d-4399-95b5-007f1c89070f,AE,,0,0,40198.20,3170.20,0.00
6f64e7ce-e909-4f03-b9df-71ee91856382,C,,0,0,,,
1aa6d474-f7fa-4404-8434-72fa2ee084ee,C,,0,0,7353.10,596.51,0.00
b2b21921-a9c3-4033-8d6b-5d69a71014a9,AE,,0,0,5194.33,0.00,0.00
1ba18e0d-fb03-4c3e-91d3-bcd3547fd3c8,A07,1.0,0,1,57000.00,29000.00,0.00
a9182b5f-6630-4ea7-836f-e24b293c45b7,AHB,2.0,0,1,,,
037b53f6-4a34-41f0-b544-854735b9118f,X,,0,1,12242.84,845.68,0.00
71c4c3c6-f3e0-4e15-830c-4880cb831e88,A14,,0,0,3233.41,0.00,0.00
c919ad35-1279-426a-a932-016cc14d7483,A09,,0,1,8818.28,6159.30,0.00
ea22f46f-1efb-4ae8-8662-a70abb2164ec,A,,0,1,0.00,0.00,0.00
0678eb61-d230-4fa5-a2ac-825d753e056c,A10,,0,0,572.72,649.24,0.00
3a89b1f0-0dc7-4aa7-9d75-e0d6919c3f90,AE,,0,1,,,
3a1da81b-896e-40db-ac2c-b5117560217a,AE,1.0,1,1,,,
c02fb353-0783-4a3e-a888-c318487854a8,VE,5.0,1,0,8061.63,0.00,0.00
d5420a8e-782a-4df8-99f8-ac024caa7f64,C,,0,1,8959.47,2126.45,0.00
e86f4ccc-38b8-4cbb-b0f2-5a67967328dc,AE,2.0,1,1,,,
470dbfe6-9845-42e8-931b-828a38d77f22,VE,,0,0,,,
dd6c5712-a574-4bf7-90f6-b336b1823971,X,,1,1,26827.18,10063.08,0.00
3cc5367f-f203-4fb5-8c1f-ea61b7395bd7,A06,,0,0,,,
9dc4d05b-0752-489b-a99b-9f4ad9abc4e3,A11,4.0,1,1,2000.46,0.00,0.00
53a9751d-1c3d-46ca-99b7-bf994fcd35ea,AHB,0.0,0,1,18365.94,4544.10,0.00
135ddeb0-ac14-45e0-81b7-73e47cdffeed,AHB,1.0,1,1,442.22,0.00,0.00
da465b1f-8f66-42f7-a7f5-4697f1d920d1,A,-6.0,0,1,0.00,0.00,0.00
f0b6bf44-058a-47a1-9328-ad03ae00da62,X,,1,1,,,
a1985cef-aa69-4fd3-b18b-7cb654702a0a,AE,0.0,1,1,29725.29,330.82,0.00
39a10682-8057-4380-93d0-50eb3ab9d66e,AE,-1.0,1,1,,,
498c9b91-a83d-4d75-a774-e2b576757420,A10,,0,1,94.19,0.00,0.00
ebc87046-9a46-4f25-be09-a99eabb2993b,AE,,0,0,500.00,0.00,0.00
0d368a0a-70ef-49fa-af3c-75aa525b88d4,AE,,0,0,,,
9e959ef3-85d1-444f-b325-64eaea4c6f62,A,,0,0,0.00,3792.00,0.00
328a53ad-dce3-4b6f-91d7-393a5e96c733,A10,,0,1,10158.94,0.00,0.00
ea6b1015-4e37-4d8d-9f0d-6044ec91b8c9,A,,0,0,260.00,3208.50,0.00
9a5614f2-bd75-4155-9572-649f232d9fad,AE,,0,1,24153.60,4240.40,0.00
f912b91f-cd88-4d82-86eb-15ab0179907c,A05,,0,0,0.00,451.97,0.00
4a78f9b7-849a-469a-9ed7-d9f9b30edbca,,,0,0,756.70,2685.00,0.00
e108fc87-8b0a-49db-a68c-1558d75de09d,A,,0,1,4850.87,0.00,0.00
5286f481-97c7-4fc6-a858-0d1c21f9e01a,AE,1.0,0,1,89563.47,56344.22,0.00
817ae098-30ac-46ef-954a-fde6101fd59d,AHB,1.0,0,1,,,
ec1dda0f-62f1-4e17-b268-776328a25c04,AE,1.0,0,0,190000.00,0.00,0.00
9cc56f1d-8b7e-475a-936b-5a244d7e83f2,V16,,0,0,4184.14,0.00,0.00
ac070fe5-4cb8-49a4-a566-cea8a83a1640,AE,2.0,1,1,41163.02,0.00,0.00
e3930e74-84d6-4fbb-9b5e-b69bc4c64929,AE,,0,1,9287.38,0.00,0.00
83704beb-eb1b-4f18-9602-369fd2be9c80,A01,,0,0,4879.54,2049.97,0.00
554361d4-ec82-42a9-ba4b-81db9b741bfd,A10,0.0,1,1,154167.19,60000.00,0.00
009cf4bd-66c5-4d52-bc49-a3280664b52f,B,,0,0,80600.00,0.00,0.00
addeb596-df77-4105-b746-ef6f11488988,A10,,0,0,17326.45,0.00,0.00
36bed1fa-b111-4375-928f-d3f3e86a31bc,B,,0,0,4833.95,2161.40,0.00
3c94e39a-debc-40e0-b0a6-c190798c843b,A08,3.0,0,1,18535.71,0.00,0.00
e1549094-e161-444e-b33c-e66f5512d23b,AE,7.0,1,1,10691.70,0.00,0.00
3a382a58-28a1-4df7-aaf3-02a7be3d9024,AE,,0,1,250000.00,50000.00,0.00
c38a6bc0-55a1-4dd9-8613-48987f30eaec,X,,0,1,369.12,5860.40,0.00
acfbfe8e-57ee-4e87-8ac9-fcccbb8fbb15,AE,0.0,1,0,,,
ceb5ec2a-de0c-485a-a0d4-4f3a0877797a,AE,1.0,0,0,0.00,20000.00,0.00
3a3823a8-2632-4e9e-bffd-65d4bb9be985,,,0,0,0.00,27301.89,0.00
83442ccd-e3a2-46f0-9e5d-67a1547fe8af,A,,0,0,5000.00,2500.00,0.00
10dacaa2-5a71-4efd-8142-45a57f57dd22,A,,0,1,15553.55,0.00,0.00
9a0d29fb-8aaa-4fd9-adb4-d04fb7b69090,A01,0.0,0,0,21165.32,10696.76,0.00
999cc3f3-bf41-48e9-b07c-c227e27c1a6a,X,,0,1,89069.59,21998.76,0.00
05e79ebe-9728-4373-a366-a3edc849d813,AE,5.0,0,1,68877.65,0.00,0.00
da5905d3-f090-4f59-bd14-99196a67cb46,AE,,0,0,2175.08,0.00,0.00
6742f02e-cb9d-4af8-ba04-c793eeb9ef5e,C,,0,0,,,
c1b3b4e4-f9c6-4a59-b7e9-a0643a7d910d,AE,,0,0,658.48,0.00,0.00
f74208a4-2b83-43e9-b65f-9f80048bbc00,AE,0.0,0,1,36547.98,8237.35,0.00
f1985226-49eb-4a36-90c9-0a6cdb4889a5,AE,,0,1,122418.78,0.00,0.00
cd0104bf-b2b9-4216-836a-7d753c47d849,AE,,0,1,3522.12,0.00,0.00
0fd792b6-554e-41b4-a34e-43cc63dd6405,A17,,0,0,1682.20,0.00,0.00
59ad50d7-6bb6-4cf3-b924-77c0c67f2124,A05,,0,0,,,
75218780-e7c3-4548-bf92-51b09e3d539b,V12,,0,0,41100.00,13376.49,0.00
0b105fdc-ec5a-4cfb-bd6e-92f8497e5425,AE,,0,0,7466.33,0.00,0.00
78158937-769a-4525-aebd-9f71f8f2a6ba,AE,1.0,1,0,,,
7d59f61b-0ae6-44f5-9da4-5e8693aa56ce,AE,4.0,1,1,3049.23,0.00,0.00
0c6f40be-ec0f-4d4d-a961-b9a5004c8863,AO,,0,0,18776.45,0.00,0.00
6d3e33ce-be48-435d-9217-28ddff921476,AE,11.0,0,0,3506.26,0.00,0.00
53c15d55-799a-44f2-854d-e5c1b42bc394,A18,,0,0,0.00,1000.00,0.00
d03b50bb-2694-482e-a58c-9d0ee3e0b33d,AE,,0,1,35000.00,10000.00,0.00
5ec22fd5-cbb9-4dc7-aed0-84594ea5a5ca,X,,0,1,,,
77f7b7a4-2bcd-44ad-b035-dc486e841ab9,AE,4.0,1,0,160068.60,0.00,0.00
73cdb54c-e96a-4624-aa03-a0644022f325,AO,,0,0,323.65,0.00,0.00
9e66c5ca-d8d1-46ec-9eb3-55e52d78b876,AE,1.0,0,0,150.00,360.50,0.00
59bf8b3d-7b51-44c6-ad7c-0821cc67a185,X,,0,1,21261.82,278.35,0.00
d559613c-11b7-4f63-ac2c-15b51581d80a,C,,0,0,,,
9459bee7-bb53-48fd-b4b8-d9119d251a54,C,,0,0,0.00,313.19,0.00
18defcfb-ce64-4ebd-b466-acc3239415d0,X,,1,0,,,
d7676a1b-67e7-4ff0-a78c-2f2c9c803d80,V05,,0,0,,,
60dcd6ca-ae65-45a9-a886-0590dda712e8,A04,3.0,0,0,34102.37,0.00,0.00
128924f5-9552-474f-b6b2-5d546564bc99,A08,,0,1,0.00,10000.00,0.00
591da626-764f-43f2-8e54-a965ebdddff3,AE,0.0,1,0,49895.79,4196.31,0.00
da3912ee-a727-4437-9f11-03aa526688a2,B,,0,0,30342.25,16162.44,0.00
3f104ed2-9152-4f7d-b3f0-e45b44c9ab14,A04,,0,1,48727.79,0.00,0.00
52ed2675-8882-4879-b1e2-039962a927fa,A,2.0,1,0,5900.00,4200.00,0.00
da71ace9-c9e5-4f7a-9505-6ab2d45464ea,X,,0,1,7042.83,0.00,0.00
692329ed-2467-4dbd-9460-c59d3fe6ce66,AE,0.0,0,0,142143.13,0.00,0.00
c5e368b9-976a-4aa0-a5a2-2d4f0a3ddbf9,A,,0,0,24015.88,9338.11,0.00
c9d54c4c-2f5e-47e2-be38-dc2aeeff0902,A02,2.0,0,1,82500.00,30000.00,0.00
39b5ab75-1bdd-4935-acdc-b2cb1567455d,AE,,0,1,10041.69,0.00,0.00
f5e5ca7f-bf47-4962-a14a-3339c390fea3,X,-1.0,0,1,,,
b065ab5d-5c33-49f4-be51-970cf3afe28d,AE,,0,0,29673.30,0.00,0.00
e84ac99d-bf8b-45b4-a7ff-78b4b7508d93,C,,1,1,7394.94,0.00,0.00
4749a915-5938-4ddb-a082-b219dbf8ddaa,X,,0,1,,,
13c84c36-167e-44ea-924e-f108df96a136,A08,2.0,0,1,,,
904f682b-0c87-446c-8eeb-8f0b0182a8f9,X,,1,1,50000.00,21000.00,0.00
b0057745-d433-480f-98d0-3db4428a94c3,AE,,0,1,2161.32,0.00,0.00
a3fafd1c-e21b-449b-ad3d-6decb66944b7,A08,,0,0,14903.76,0.00,0.00
74693aec-3e73-435d-93a0-6943b5c1f69d,AE,0.0,0,1,59411.98,30216.29,0.00
956ef9f0-f1d3-4d0c-b4a1-fb14d25e1a5e,AE,,0,0,1700223.12,0.00,0.00
d28e03a8-576f-453f-a28e-872c8b18423c,A99,,0,1,3565.19,0.00,0.00
bc28cd34-4492-4a13-95af-249e5e4b2f3a,X,,1,1,38325.25,17611.04,0.00
2ce664fe-b095-4670-b639-52fc511dc50c,AE,-3.0,0,1,0.00,0.00,0.00
d6c2571f-d2a1-492b-9808-2a43edd83d37,A06,,0,0,3538.73,0.00,0.00
b50adcd1-6580-41bd-b55b-c40d6b82de0e,C,,0,0,8009.53,0.00,0.00
c84ef168-7100-4b27-b07a-10a9a52d5ccc,A07,,0,0,,,
5e3a2caf-9d3e-47ff-8273-b2890d45e15b,AE,1.0,0,0,,,
155329da-6b24-40ca-97c8-d05889e45ed0,A07,0.0,1,0,3358.00,1715.00,0.00
e6fb6cff-9f49-47d9-a0bb-d56b568593f3,X,,1,1,51745.35,33750.11,0.00
7b7c1eb7-4daf-43b5-a4fe-b1062b958981,B,,0,0,100000.00,40000.00,0.00
793aa719-e6d4-4f04-8f10-b9f3da5ecc15,,,0,0,,,
c6639819-d173-4764-b105-3d806efbc0ac,,,0,0,1126.49,0.00,0.00
f4101226-f547-46f8-b105-6d843a694629,AE,,0,1,17810.43,0.00,0.00
317f4e7d-8337-444f-83bd-8896f4eb4c08,A,,0,0,,,
e78d4f41-5987-41ad-9643-c80d1a1aab9a,X,,0,0,32528.58,0.00,0.00
a5aa14b2-5cf6-499c-8597-5fa1754e861b,X,,0,1,91328.68,37611.81,0.00
4303bd9e-0438-41ec-b10d-abc90235e1c0,B,,0,0,6212.47,3620.00,0.00
47589ead-303f-4ef1-9bcf-10c166eb7927,B,,0,1,,,
c3c0c6ab-934e-4b4f-b7e0-d2bc1e325bcc,A,,0,0,4293.23,8653.64,0.00
21ea4b80-72f5-441f-b1bc-780d7424cb88,X,,1,0,,,
dfb2838c-25a6-4ca7-943d-c9fa7c094975,AE,,0,1,22645.48,1119.23,0.00
f5c6a871-6bcc-43cf-9b4d-cbf9971ccbf1,A04,,0,1,3407.92,0.00,0.00
20a01e95-a273-4334-93e0-96f2df01ac9c,A02,0.0,1,1,7261.71,3033.78,0.00
0c2e4d1d-b6ca-4b4d-a989-251b3817f1a1,,,0,0,0.00,15800.00,0.00
f17c1d24-26b7-4f9a-a6e1-a47d40ba6716,A11,,0,1,6738.79,1676.31,0.00
477d3ae0-a24b-41c4-9956-c2a12f7d015f,A10,,0,0,11038.78,2214.02,0.00
3ac0b2ce-c550-4ae8-bf76-6bb9dcbe7e6a,AE,2.0,1,1,17196.35,0.00,0.00
5aa45ef4-caec-4801-8b5f-aaf2a7c6983e,AH,,0,0,919.25,0.00,0.00
0a79dc48-f0c8-4211-ad26-aa717732f4fb,B,,0,1,10346.70,8748.23,0.00
9e0d377f-90a8-4595-9a75-5be81dd43e25,AE,2.0,0,1,121000.00,27600.00,30000.00
2e415661-6a4f-49ee-abec-4030401620e5,B,,0,0,59610.87,0.00,0.00
f143c6c1-2cf6-49f2-8326-0bbf0b9b79f2,A,,0,0,4208.81,0.00,0.00
b12eb46e-04b1-4ce9-b3f9-95cae10c799f,B,,0,0,895.27,0.00,0.00
2c2ce011-1c96-473f-b59d-ba0d582a99a5,AE,,0,1,15251.46,0.00,0.00
d3ff346f-ffe5-494f-9b8b-a9b26f2d1c37,V18,0.0,1,0,0.00,13846.91,0.00
516549d9-25e6-45cd-9c6e-395acbb93891,AE,,0,1,66580.07,10000.00,0.00
e4cf72bc-ff23-4d31-b551-b10fc12c0bba,A11,,0,0,29197.88,1200.00,0.00
517827aa-ea04-48ca-86c0-c3800fb01807,A,,0,0,1481.70,0.00,0.00
e911a1f2-809c-41b6-b9fe-defeda339d19,VE,-1.0,0,0,9949.45,0.00,0.00
64ca41f8-c2a0-4642-9db0-beb33ac6a6fd,AE,-2.0,0,1,9964.95,10651.82,0.00
5eae856d-0fee-44ee-9294-2b078de2b841,AE,,0,0,1531.89,0.00,0.00
33d714e8-0c07-4c8c-9544-c6e9ce8030c5,AE,4.0,1,0,,,
7b0f3634-2365-4466-a237-3cd7585693fa,,,0,0,742.34,205.00,0.00
8a2bf2d9-56de-4832-abfc-00bb270ddbbf,AE,,0,0,6440.83,5875.38,0.00
92c9cc04-9835-4b52-87d3-8b71eef44baf,AE,7.0,0,1,,,
84eb046a-5190-4400-a345-8b52a3315035,,,0,0,1067.00,325.00,0.00
20825539-53cd-4222-a303-2241bda94e12,A02,,0,1,,,
ec919cf5-7346-49ea-9941-de9148c4ed3a,VE,-4.0,1,0,,,
4bb78588-4cc6-438c-afb7-b48629df8db4,A10,4.0,1,1,,,
786cc538-4396-4342-a3f5-330ed7d83a1f,AE,,0,0,7486.08,3947.69,0.00
a84b8180-6f72-49a2-adfb-904011a27842,AE,,0,0,48935.65,3426.20,0.00
0fca81b5-008d-44f9-964c-25bda9e2bdc9,X,,1,1,67237.75,9181.65,0.00
2274755b-c372-4b5e-b760-d4935500cfd1,,,0,0,1646.00,0.00,0.00
74623af6-7957-46a0-939b-691f14542638,X,,0,1,942.69,0.00,0.00
d834d6e4-f04f-4192-8077-3860fb7c4047,AE,2.0,1,0,23496.28,0.00,0.00
493f71ed-6189-466f-827a-61c5f20be402,X,,0,1,60901.30,33843.50,0.00
9d9fea38-41a4-411e-8186-e239e9cf0774,AE,-3.0,0,0,11488.95,0.00,0.00
efed1d3e-bfdc-4964-bd9d-426db91911a7,AE,,0,1,4390.25,631.81,0.00
ad32d731-77b0-453c-84bf-11722698a5c3,A,4.0,0,1,6245.30,3788.78,0.00
b7e3e013-d50d-4c71-abb5-21d26ca05ab2,A,,0,0,6927.36,1150.00,0.00
6b932dee-28ce-4c63-a6f7-5e0fc240f88a,AE,,0,0,8985.30,0.00,0.00
9825ed07-89fd-4acc-ac00-aad8b010b81c,AE,,0,0,12000.00,0.00,2540.22
1571dea4-a50d-444d-968a-f8a9cbf8a1a5,AE,,0,1,133254.04,9151.53,0.00
951279f8-7505-449c-a0fb-e65dab2cf8e2,A,,0,0,2882.10,2233.13,0.00
859982d7-8741-4713-97b1-51056635adcf,,,0,0,1190.85,3000.00,0.00
1539443e-efa3-421f-98da-609d25fcd295,X,,1,1,41486.85,20002.34,0.00
d316c6c6-5e0b-4106-9e19-8b7cbc357c2e,AE,2.0,1,1,137695.70,100000.00,0.00
de7dc4df-8677-42bf-93f4-bbd1cc6a8779,AOB,,0,0,109720.33,32000.00,0.00
df3d8cda-cea3-4540-b4a9-39ca56a41ffc,A08,,0,0,785.21,0.00,0.00
8c73eef3-20f3-464f-93e7-553f100dd63d,C,,0,0,3601.38,779.95,0.00
a66ba9c8-4c2e-4fbf-9f20-a48e076b2c81,B,,1,1,2511.20,0.00,0.00
7fc54f57-8dfb-4c53-b991-f357ac23bd1c,C,,1,1,,,
3b5e9653-66e8-430a-a9fc-39b36df11dfa,AE,,1,1,14244.60,3951.36,0.00
9fe0df78-c7e1-43c2-a8fe-48cfad109877,AE,,0,0,13375.26,0.00,0.00
37b00ce9-e03e-4739-aedb-d6c157b7c126,A15,,0,0,0.00,485.00,0.00
12d49c7c-d460-4f65-9914-1a52086c48a0,AE,3.0,1,1,2946.75,0.00,0.00
7db1c417-a6e4-4b9e-80c4-aabcdfca749d,,,0,0,6657.81,4965.11,0.00
8c7ba7b9-d98d-493e-bffb-2224d6459b6b,AE,1.0,1,0,0.00,23300.00,0.00
978b75e3-7ac0-441a-8e36-cda2796f1747,AE,,0,0,9290.35,0.00,0.00
698431f6-ff91-4c34-96c0-491aa8a28c7a,VE,5.0,1,0,,,
370aba4b-d862-43a8-a624-c5cc1534a185,AHB,2.0,1,1,8691.99,0.00,0.00
ce2c5dec-4fec-4359-a300-2f0810d6d18f,C,,1,1,2429.56,0.00,0.00
a4518a6e-50a9-430b-be84-8efc5f16539d,AE,0.0,1,0,0.00,1112.67,0.00
7ad16424-0d1e-4caf-a04f-4dd4ecd8a235,AE,3.0,1,1,8776.00,0.00,0.00
928b185f-b58a-4f62-8861-f8d6a21dc317,A12,,0,1,6888.24,0.00,0.00
1ae731f0-7183-4aa0-ad33-0eea49909614,A04,,0,0,1761.82,0.00,0.00
e1bea2f4-009a-4b1d-ba94-66bdd0fae36f,AE,7.0,1,0,2897.70,0.00,0.00
09b18c19-7ad7-493a-8e73-90585b3d60b5,A16,1.0,1,0,8829.00,1731.00,0.00
f3d49bca-e212-4a29-b951-5a6366f396a7,A04,,0,0,,,
da80c9e4-1459-40ec-bf1c-b2b7f246b058,A03,,0,1,2218.26,0.00,0.00
c5e281b4-c5c2-4f45-b1a6-2c90ea47acf4,A10,3.0,0,1,6808.00,0.00,0.00
73068707-614e-4dad-8cac-cbc9236d7db0,AE,0.0,0,1,25528.19,35828.58,0.00
57325f00-7c75-4c52-a58a-3c093a70b120,AE,1.0,1,1,647.99,2032.15,0.00
0499ff3a-312f-425b-9aff-0e44f94a5682,X,,0,1,59286.44,7265.09,0.00
2dacbb3d-c427-46eb-9e7e-34ab029f5f3d,AE,-1.0,1,0,7400.00,24139.62,0.00
e01b3651-c2c7-4d1c-a23f-cd1ba3ab6bc3,X,,1,0,,,
9738a480-8cbb-4412-b374-caadb7ccc7a9,X,2.0,0,1,3690.26,3770.30,0.00
94fe9106-4edc-47cc-b986-b8d19dc423bd,A13,4.0,0,1,,,
7943b93e-49aa-488b-b619-5d6201eeb985,AE,-8.0,1,1,77871.85,11600.00,0.00
c1f0648f-57ba-4c87-92d4-4f6b16deb1a7,AE,0.0,0,1,11613.69,4171.44,0.00
ccb5f950-cfed-41b6-ad57-6792c2dd6dcf,AE,0.0,1,1,43775.79,0.00,0.00
62d1bc83-8896-4e72-8d8e-4e31094d4f20,AE,2.0,1,1,14431.03,0.00,0.00
60da36d0-98a7-4b2d-a361-fe90f1037345,AE,,0,1,13507.34,0.00,0.00
16a18598-0a52-4ac0-b1fa-a0dc3aa9f817,A15,,0,0,28284.62,500.00,0.00
4c892984-eecd-4c1a-b1af-5a14530cb4a0,X,,0,1,0.00,2146.49,0.00
f6ed3789-f925-4444-a2f0-310749562d3b,AE,1.0,1,0,,,
c94c610c-1414-4dee-95d1-5ac384de2c80,AE,,0,1,5195.48,1102.49,0.00
2156ec9f-1015-443d-af9e-089733811beb,C,,0,0,0.00,241.00,0.00
3cb022d8-57c4-4bf8-bc68-a03d6dc2c363,A17,0.0,1,0,,,
6e2a0aa5-640a-49a3-8e2c-2c74369bcab8,X,,0,1,,,
5055b67f-e60e-4732-8640-bc476cbe756c,VE,3.0,0,0,80539.68,794.35,0.00
074f8e77-5be4-477e-a118-c040fcd753f3,X,,0,0,,,
1bab1b6c-7120-4805-be19-2afdcc6ded2b,AE,3.0,1,1,71605.98,37544.34,0.00
6451a1d7-9526-4d6a-879d-66bf707cdf65,,,0,0,68195.63,0.00,0.00
3da57bd7-b3a1-4cec-a829-60dad6a21371,X,,1,0,51276.62,0.00,0.00
f317f2c0-12ea-4192-b33e-265a54029293,X,,1,1,3706.68,0.00,0.00
a831d7af-2379-40e3-8bbf-60b64908b608,A,,0,0,34671.86,15000.00,0.00
c1749717-d9e5-4bc2-a547-a280649e719c,A10,1.0,1,1,0.00,4237.29,0.00
6b2f6803-c7b5-421e-8ec7-9e807518824c,A07,,0,0,60000.00,0.00,6538.00
32999dc1-7f61-46fa-b41a-693d3a83e3a6,A13,7.0,1,1,3977.27,10793.80,0.00
d35839eb-1ba5-4e4b-a591-f4c00ab43c3b,AE,-2.0,1,1,22964.43,0.00,0.00
09b34939-7d30-4301-88fe-d9c6e7787c6b,AE,,0,1,15911.67,3646.20,0.00
b2172bf2-132d-43a2-9442-b9bc066e3680,X,,0,0,470.28,0.00,0.00
8a10a552-a677-4575-b131-0ab4e0cb5b64,,,0,0,1200.00,360.53,0.00
51a14bbe-c987-4115-b265-943b6345e086,AE,,0,1,154307.48,73110.42,0.00
11aa4629-f930-4130-b2de-3ba707f6a665,B,,0,0,25652.46,0.00,0.00
1524496d-f350-4623-be0a-3989dcbeb4ca,A07,4.0,1,1,1431.24,0.00,0.00
1542ee46-d31e-4f94-8fb4-b16b3e228cbc,AE,0.0,1,1,3517.88,3058.18,0.00
c5d409d9-54bf-45b9-bcc6-b4971fa4760f,C,,0,0,2000.00,2000.00,0.00
a80de1eb-d4f0-44b0-b106-1ac174952bd2,AE,,0,0,9266.59,2221.94,0.00
4f1c9d8c-05a6-47aa-8e8e-4beb4458afe4,C,,0,0,,,
a98b2453-6ca1-4cba-87ca-18bce1b3258c,VE,,0,0,74300.00,17397.30,0.00
2b52dbb3-3f3d-4822-9543-77fab027f6ac,AE,,0,1,45964.59,10000.00,0.00
b144321d-1f69-4879-b319-60c29e92dc0e,X,,0,1,6965.16,479.94,0.00
eb74e858-abd5-4bd4-900b-a288b122f784,AE,,0,0,116063.81,31191.33,0.00
e00fcd04-6946-4009-9bdd-0470db2e88ea,AHB,1.0,0,1,318.81,0.00,0.00
fd2f711f-3094-4361-8ea1-80a9266da25b,A03,,0,0,817.81,283.25,0.00
b7e7da38-1241-4070-a4d7-47c87990019f,C,,0,0,304.00,0.00,0.00
d50cc34b-7305-4d65-a656-5c85d52e1654,A,,0,1,5463.16,0.00,0.00
307906c5-cab7-4b62-ae31-1b827d4fe5ca,B,,0,1,2626.96,0.00,0.00
30e5cbdd-7890-421f-a1a1-b96271c24d60,A,2.0,0,0,2149.90,0.00,0.00
10d7b0ba-2c61-4bfa-8085-a195bc6a5186,X,,0,1,3742.19,0.00,0.00
d7d4ce73-84cc-410f-9ae2-ce86a88f388d,B,,0,0,13684.12,0.00,0.00
256a0de6-1de2-41ca-93cc-ec62fa275f4a,A15,1.0,1,0,2579.02,1393.40,0.00
f284dadd-6980-4a23-b815-ea0aefab6132,V03,,0,0,21846.76,0.00,0.00
6dc9c6c6-a91e-474c-9c45-51f713587ddb,AE,0.0,0,0,,,
c6616174-459b-44af-8881-572dac0e114c,AE,,0,1,10595.87,395.06,0.00
32bde780-45ae-4fc5-996d-e3c33e7e0b0b,A09,,0,0,10000.00,10000.00,0.00
2bacf78f-b398-4518-bb31-144e6ec7ee11,AE,-4.0,0,0,12400.95,0.00,0.00
c5648ae7-d832-48e3-af9a-6e8296e8edb3,A,,0,0,20000.00,0.00,0.00
431f2701-7954-4fc9-891a-e6f74f1a65f0,A05,,0,1,1200.00,0.00,0.00
c73c7a35-bfb3-4f8f-b25c-f58b22afd984,AE,,0,1,,,
f68e72f4-9544-49c1-93d8-b7404db7bd4e,A02,2.0,0,1,641.60,0.00,0.00
c851a726-5cd6-486b-9397-83cd51bba290,AE,,0,1,47000.00,0.00,0.00
8e1ebf3b-e332-4914-b573-344d7e8817a6,X,,0,0,250000.00,56546.65,0.00
9faae98f-1267-48f0-b8eb-49ab126c0995,X,,0,1,26752.19,1930.69,0.00
e0368f0d-dd27-42d3-b76e-cd645daa89ab,AE,3.0,0,1,11888.00,0.00,0.00
9f443f73-70ec-42e3-abb3-77e1d8203847,X,,1,1,164413.56,28717.76,0.00
25605bab-1f8e-42d5-9540-019c183cf530,A10,,0,0,3098.80,0.00,0.00
3d3674a3-5e4e-4f8a-95a6-24ecd97a9ea5,A04,,0,1,2425.50,0.00,0.00
6edcbb7a-0d01-4c47-bbb3-87fceb7a563a,X,,1,0,,,
54633a28-79fe-486f-be41-cb3e9f4c6774,,,0,0,616.00,0.00,0.00
03b855d5-0e44-416d-9d63-b2ecf3eb5bb1,A06,,0,0,233.12,0.00,0.00
8bda270a-f1cd-4ca5-a237-a5fb84c480a0,A08,,0,1,10020.23,0.00,0.00
1a802d6a-752e-4e3a-9a3f-c84c8ce3a835,A,,0,0,4253.00,817.50,0.00
ec9690e1-de83-4cf6-9b5d-a26df21f8dbc,A17,,0,0,31000.00,0.00,0.00
efb6a5f7-7580-44d8-b91d-8e8101ed9d2a,,,0,0,,,
ff9fc324-c419-4373-acb6-425565bec4c3,A14,,0,1,72220.59,0.00,0.00
7a0a89c8-c5c5-41ef-8780-6ec61d539c25,AE,,0,1,80353.43,0.00,0.00
71fa8aa7-65a9-4791-ac15-8e869fc9b671,AE,4.0,1,1,60330.34,7563.27,30000.00
36ad2cac-3895-4149-b858-af37b50f35a4,A11,4.0,1,0,937.20,0.00,0.00
