id,amountPaidOnBuildingClaim,amountPaidOnContentsClaim,amountPaidOnIncreasedCostOfComplianceClaim,netBuildingPaymentAmount,netContentsPaymentAmount
f9abee46-6da1-4698-90de-ce3803fc5625,2078.41,0.00,0.00,2078.41,0.00
e6143101-e95a-4697-883a-a43a3ffdcf7d,,,,0.00,0.00
9b4ad627-6d9e-416c-baee-c60b2263be58,87736.91,48306.13,0.00,87736.91,48306.13
18e3ebeb-6887-4e72-a034-d50a8ec38a8d,61887.45,17649.01,0.00,61887.45,17649.01
cb3a1b41-0e08-47cd-8c1f-d91ccf2cee60,4642.37,1441.72,0.00,4642.37,1441.72
3663bc5f-a5d3-4227-b6e9-b5906d0b0135,,,,0.00,0.00
bd4e94cf-4cf4-48e1-a72d-0db4766161c3,0.00,1376.82,0.00,0.00,1376.82
01969053-f046-4368-970b-1050c9463385,250000.00,43597.04,0.00,250000.00,43597.04
a622fc02-96ca-4dae-8197-ead56e959056,561.78,0.00,0.00,561.78,0.00
c6ce85c3-70cb-434d-99ef-d1ce8d6b05ac,39291.94,0.00,0.00,39291.94,0.00
400fcdf9-bffa-4095-8bbc-086d42503e8d,8603.82,82.20,0.00,8603.82,82.20
cf2a01bf-6695-48ec-8287-37bb66cca88e,13697.37,5617.93,0.00,13697.37,5617.93
cb6a4f82-36e9-4a32-b586-e44ec823a2e7,51599.24,0.00,0.00,51599.24,0.00
fab22767-79be-4c7e-9aab-ef3c5c36ea67,10075.70,0.00,0.00,10075.70,0.00
6380e2e8-daac-4c7d-9d7e-8629accca039,10745.39,0.00,0.00,10745.39,0.00
f53f11a9-8168-45b4-ab4e-de7039d81e2b,4512.17,0.00,0.00,4512.17,0.00
eba52a5c-e9b6-40ad-8e52-494cddb6209b,41920.42,30000.00,0.00,41920.42,30000.00
aa1df3f1-3249-4786-87e7-2ff2064b5622,140527.30,30500.00,0.00,140527.30,30500.00
9c96a874-517b-43af-9c99-292408c45415,29300.00,2704.00,0.00,29300.00,2704.00
f182e63d-fd14-4b62-98cc-bae9b5079c22,157200.00,25800.00,0.00,157200.00,25800.00
528b6d02-f93f-4ce3-8dc1-527b7cd0545d,,,,0.00,0.00
27ac1e38-0fc8-4352-b083-9351f778b7b3,,,,0.00,0.00
fd41a4b7-309e-4169-b823-3be6a90af787,12586.45,0.00,0.00,12586.45,0.00
0c97bb4a-61d2-4d0d-9a40-e165f82eef6a,,,,0.00,0.00
e71ec2f4-bf32-4e1f-85ce-9284633009c5,18013.92,489.42,0.00,18013.92,489.42
0331170f-943b-4ac3-b7b0-6f68beedf5c0,970.27,0.00,0.00,970.27,0.00
476c1b64-ad41-407b-ab67-0193767d806c,1554.54,0.00,0.00,1554.54,0.00
c187812e-4024-45b7-9cb4-4c95ee19322f,,,,0.00,0.00
f5976ff7-597d-4599-a2f8-02324f92617e,7301.29,3977.25,0.00,7301.29,3977.25
ce3581dd-f556-4d3b-96a8-b59fcc560ea5,21947.94,6658.47,0.00,21947.94,6658.47
ed93c19f-6b92-4cac-815b-430ad583805e,13167.36,0.00,0.00,13167.36,0.00
b53fec7e-e3d7-4a69-b29a-560eda1ae27a,,,,0.00,0.00
ea1d7dd7-b1cd-46bf-9323-7e4d65eb2d5b,16413.65,0.00,0.00,16413.65,0.00
4446ff5b-befd-418d-b6cc-3ce5d3da4979,,,,0.00,0.00
298cfacb-cea1-471b-a662-d6ffb0f12bf6,113991.79,0.00,0.00,113991.79,0.00
d7242a9f-2c50-4c48-bf67-af11f97e3c33,1476.88,0.00,0.00,1476.88,0.00
beda24c9-0de9-4ebb-b5c3-449d7088a7c9,13475.34,0.00,0.00,13475.34,0.00
a0a63e41-ae1b-400d-96e2-f753f472e179,,,,0.00,0.00
2b29f2f6-eabc-4660-a828-2e85c8a09217,11695.39,0.00,0.00,11695.39,0.00
2f22d78a-be85-4dd4-a48b-d6ba3743425a,215184.69,100000.00,0.00,215184.69,100000.00
f5bb9a51-8ff7-443a-9f55-c1c08dcfc049,,,,0.00,0.00
4aa5c52f-90aa-40a0-9cbe-4b5d4704dda5,4455.80,0.00,0.00,4455.80,0.00
731da48a-cb17-434e-88dd-921cd593eb78,6100.00,1643.42,0.00,6100.00,1643.42
1bb3f502-7b34-440f-99d5-8ddb3c898de4,17407.00,0.00,0.00,17407.00,0.00
be3a8d54-ae2a-4c51-818c-6e0a03872186,7373.72,0.00,0.00,7373.72,0.00
88909894-34f5-4973-9b61-09237f95e3bb,1138.64,0.00,0.00,1138.64,0.00
5a7d51c4-a18e-4757-a83c-6cd30f5b05e6,101251.56,3081.62,0.00,101251.56,3081.62
4e65107c-abe6-4d90-a969-07943399ea74,,,,0.00,0.00
7ee28e34-ce5e-4026-9824-e60503060a64,2269.83,0.00,0.00,2269.83,0.00
8a34369f-f214-47d9-87d2-a26780db7bff,,,,0.00,0.00
117b3860-cfcc-495b-a0a2-95252ad4a988,3346.89,0.00,0.00,3346.89,0.00
5677515b-a59c-44d0-bdd9-e8b903c7ce9d,6509.63,129.38,0.00,6509.63,129.38
fc1102d8-9fb1-4708-a371-5d0f431000b2,5000.00,0.00,0.00,5000.00,0.00
9dc5e3cf-89b4-4f3b-a527-3e15fdbad3cf,1538.27,0.00,0.00,1538.27,0.00
10f7cbdd-9fd6-4671-9799-f6ea281ae681,9447.71,808.50,0.00,9447.71,808.50
e83e6260-8c28-43c2-b23f-ec795b9b7b25,54367.15,10875.33,0.00,54367.15,10875.33
555d7c30-28fd-4a7c-bc7a-d6e08629be65,97400.00,20000.00,0.00,97400.00,20000.00
69f7e074-6f76-43c2-80ac-b8c7f497a408,,,,0.00,0.00
02b3e2dd-105e-40e1-a6a3-6afef5035e62,29127.41,0.00,0.00,29127.41,0.00
125cc3fe-10d1-4f4c-80ab-233724e9a5f4,32180.51,15237.59,0.00,32180.51,15237.59
95666223-1f16-4bf1-a502-fd3e3ef5cbdc,2429.19,0.00,0.00,2429.19,0.00
94c8e056-1e7e-4e39-9265-7ed401e6372e,145098.42,41040.06,0.00,145098.42,41040.06
fa912408-fe92-4660-8658-27ac5d884ef5,4580.87,5720.37,0.00,4580.87,5720.37
3c59689e-c469-41be-a8cd-14a9ba7a05de,4832.26,0.00,0.00,4832.26,0.00
2405b18f-2151-43b8-9457-045b8c08b4f0,13674.86,0.00,0.00,13674.86,0.00
35bb99ab-f5b1-43a9-b536-0a490163df6d,,,,0.00,0.00
6518b504-0045-4c41-94f1-66ebe830fa66,,,,0.00,0.00
1083cf23-b126-4808-a0e0-dce1212f7dd4,,,,0.00,0.00
2632802a-006b-46e6-9175-6bbb047e4480,627.63,0.00,0.00,627.63,0.00
bc2e7aa1-b77a-445a-8e84-02b08d0556aa,2364.40,0.00,0.00,2364.40,0.00
f85a69b3-1614-4fcf-9ae6-2e96126fe129,0.00,0.00,0.00,0.00,0.00
56ac3a38-1e65-4bae-a36c-8e131b24f21f,,,,0.00,0.00
990be7d4-d9a1-4cea-9866-cd84caf8ef72,1385.78,0.00,0.00,1385.78,0.00
23c7607b-ae40-4e4f-85f5-6a08651de650,19327.26,0.00,0.00,19327.26,0.00
ea23504b-0fe8-450d-8b5d-b25e273da9de,2218.14,0.00,0.00,2218.14,0.00
5d4e3ffa-adde-414f-8c96-f031ce71a7be,13677.86,5904.38,0.00,13677.86,5904.38
2d18bc80-f722-4af9-aba2-b494384199ac,2167.91,0.00,0.00,2167.91,0.00
208a5fa1-ce26-4c50-953b-4a1928391b15,500.00,0.00,0.00,500.00,0.00
8792b978-43a9-49ba-98ed-5b4ee8f0c46c,146500.00,3162.50,0.00,146500.00,3162.50
42de6412-948a-42eb-95bc-d1fca57a5feb,,,,0.00,0.00
5722c100-3a2a-4057-a06b-3043595ef623,,,,0.00,0.00
079d3674-7d75-48ca-bace-fc3f8665f5cd,,,,0.00,0.00
66dc40a6-e089-4ea9-a0c1-c8a1f2c68396,58494.92,0.00,0.00,58494.92,0.00
aadec620-ece2-4452-89d1-46e9dad5bbe4,17055.95,0.00,0.00,17055.95,0.00
b58463aa-4ebf-4949-9b50-4fc7a678a5f8,250000.00,98849.19,0.00,250000.00,98849.19
a833356c-9ee3-4793-b189-efd3ac0ebee0,28969.77,11757.88,0.00,28969.77,11757.88
21170146-c853-4d1f-8705-528f668bc91d,66737.89,0.00,0.00,66737.89,0.00
0dd6993f-f444-4fa2-be2e-4dbf5ce707b6,8131.00,3418.40,0.00,8131.00,3418.40
a9a214cb-6b87-4514-943a-1717db6b4fbf,,,,0.00,0.00
32306ea8-a118-459d-896d-d259f0c5c180,,,,0.00,0.00
9296de79-ad52-4140-9a78-7c4feccd2887,,,,0.00,0.00
86cc34c5-e0ac-49db-8f11-20ec1132fbb8,1725.00,0.00,0.00,1725.00,0.00
678d8a34-d529-4f4a-8fd9-f58fa416404b,0.00,0.00,0.00,0.00,0.00
9ecd8462-3a0e-4a2a-b9d5-6affd5c5d5e6,,,,0.00,0.00
eca53062-ebaf-4496-adb4-850bfaf46490,,,,0.00,0.00
42776c9c-ebea-4aa1-a797-3b547f6362b7,,,,0.00,0.00
ee768661-2528-437e-be80-fc21c70089b7,,,,0.00,0.00
7f63ddc5-ed63-4ed5-acc4-3713e6bdda03,2511.05,0.00,0.00,2511.05,0.00
42162a65-0bef-4862-bd9e-fb22e3a65d23,,,,0.00,0.00
ceaeb395-f992-497e-b188-10897ce5760c,200.88,0.00,0.00,200.88,0.00
c55c149d-d019-4a8e-b617-787149850b68,1488.00,3107.00,0.00,1488.00,3107.00
fc67cd47-bb66-4ea6-b9bd-b2ac410f8e5a,5017.15,0.00,0.00,5017.15,0.00
f28bb839-9de4-4f95-b922-ee1793674ce4,10436.43,0.00,0.00,10436.43,0.00
779b7823-fc3e-46bd-ab09-ca9eb8c413cb,54273.50,86644.62,0.00,54273.50,86644.62
3c16608c-6041-4e76-a11a-2d127bb98b90,48400.00,0.00,0.00,48400.00,0.00
4911352e-9d8e-44e4-8e53-6acfd16152b2,,,,0.00,0.00
4a399619-4d00-4a7b-a358-c33c0cc773bd,68958.72,51751.00,0.00,68958.72,51751.00
1fcfb334-6a14-4f12-9bcc-798322d58bc1,837.04,0.00,0.00,837.04,0.00
74b2a586-ba59-48a0-8f99-62fabb8835aa,,,,0.00,0.00
098172d1-a105-4ef9-a8d2-abe5a3481b48,,,,0.00,0.00
51512ea5-0a97-4409-8260-410918481469,2184.68,3274.20,0.00,2184.68,3274.20
47b241af-df31-4a83-91c5-441542898285,19620.52,5769.84,0.00,19620.52,5769.84
53ef36c7-6d0a-4be0-ab18-8dc78c668a65,24124.10,14872.28,0.00,24124.10,14872.28
48afa636-2e08-46de-a852-1233079dbf8f,1678.81,0.00,0.00,1678.81,0.00
ae7ecb6f-f7a9-4285-9612-5f0fbb4f6b04,1936.45,0.00,0.00,1936.45,0.00
aec34c12-d47f-45f1-aa4d-55da4602f1f4,7573.76,0.00,0.00,7573.76,0.00
42384d64-af8b-4072-bb2c-3f3775e8725a,20000.00,0.00,0.00,20000.00,0.00
ea08c644-147f-4e3c-ad1f-1b4152d8ad99,5582.64,0.00,0.00,5582.64,0.00
288f8a3d-468d-47f9-8aa3-06d368c03457,,,,0.00,0.00
e2c4b3e1-38b2-40ea-8926-a5d6bf101466,,,,0.00,0.00
4061d139-5d68-4662-baca-e027c2c926e1,645.65,1318.75,0.00,645.65,1318.75
48549778-ac47-4628-8300-329137b0a1fe,,,,0.00,0.00
4794b932-1147-46c0-91c0-f43784f7d403,,,,0.00,0.00
bcefa774-b1f6-4f3d-b292-25f95cc87d9a,,,,0.00,0.00
23c0cb89-7317-4d52-84e8-7fe8d8d4ea0e,,,,0.00,0.00
a223eda1-d771-416d-bb2d-486ff269bea3,1673.55,0.00,0.00,1673.55,0.00
ed43dbdc-ff52-44b8-bb8b-a6b62c6e2c56,,,,0.00,0.00
3e1c93d4-3692-4490-9fa7-a04bbbff6111,60632.39,0.00,0.00,60632.39,0.00
d615dd38-3d0c-42e1-a5f4-8ae5f0856e3a,241962.64,0.00,0.00,241962.64,0.00
6ae9f2a8-4965-4d97-aa06-43ba5b263cd1,,,,0.00,0.00
6428a209-01b0-49cf-809e-fcef8ad981c9,1265.10,0.00,0.00,1265.10,0.00
aabc2c99-99f0-49bb-b3d9-33b8cef96a45,25296.47,0.00,0.00,25296.47,0.00
82f6b1f0-bbb5-4f5d-8763-3d1e30d716b7,4046.00,3763.55,0.00,4046.00,3763.55
e3534ba6-31e1-469a-8f3c-fa602ede603a,14832.55,0.00,0.00,14832.55,0.00
9b58ed49-9ec2-46fb-9d4b-92f23dd06c15,181883.94,0.00,0.00,181883.94,0.00
7afac691-dd0d-4313-9914-df1c8a1f51c9,,,,0.00,0.00
19a22dac-e378-4a95-b953-b026774b51b9,250000.00,66200.00,0.00,250000.00,66200.00
0550cbc9-5c6c-432f-8f48-7d490763d7ab,23976.61,7021.45,0.00,23976.61,7021.45
1b91a096-ff6d-4a93-8a04-716fc18d00ec,21403.60,0.00,0.00,21403.60,0.00
ef33c90e-4fcd-4614-a004-9dbd098aa9a4,,,,0.00,0.00
ca8e340f-243d-485b-b523-34ba0c14af1c,17528.89,6273.54,0.00,17528.89,6273.54
b5892d94-c65a-4dad-87d5-52d24207dd57,,,,0.00,0.00
739599ee-a2fc-459a-aacd-0d39afba1f68,2671.24,0.00,0.00,2671.24,0.00
222b03d0-3025-4629-aae3-47aaf2a982ed,21708.72,0.00,0.00,21708.72,0.00
4c4cd7d5-b3e8-4199-80c4-3a46ad913993,56820.01,30000.00,30000.00,56820.01,30000.00
b802965c-da32-4caf-a926-b4a18a6d47b8,,,,0.00,0.00
8978d986-20f7-4ecb-9981-f22e510e5ac4,1696.90,85.25,0.00,1696.90,85.25
de29ec31-4aa4-40e6-82d8-4f9057e3d987,17656.71,1900.18,0.00,17656.71,1900.18
ec935319-c16f-47c3-bf65-8c9026b9ea47,128.00,2441.15,0.00,128.00,2441.15
6343fcea-ca90-4654-a633-7183128cbeb9,,,,0.00,0.00
b0f9dd15-0a43-4662-a7a8-9b3dce051ef1,33760.46,5285.60,0.00,33760.46,5285.60
5bce60f7-2cdb-487d-aec0-61a382f95136,,,,0.00,0.00
c854b397-3116-4f89-8d28-eb45a2562983,5395.72,4446.00,0.00,5395.72,4446.00
494b330a-67ac-49e2-9e73-efe9cf6adb05,44980.78,4794.51,0.00,44980.78,4794.51
cf7413b0-9fa3-415b-aff7-51d3a27508d1,35000.00,0.00,0.00,35000.00,0.00
3fe10f81-8b98-45cb-959a-d5b340c8bf68,348.25,0.00,0.00,348.25,0.00
56dd1cc8-d7c1-44b6-8dbf-99ab08e26bd7,100896.21,0.00,0.00,100896.21,0.00
08385157-0161-486c-9ae2-665716c6c61d,,,,0.00,0.00
f79d0430-ec3e-4e50-a34d-87241eec1b48,88700.00,0.00,30000.00,88700.00,0.00
ef1d545f-d056-4e0b-b676-2dbfbcb73470,7808.55,0.00,0.00,7808.55,0.00
ba850d11-73b2-4fdc-94e6-cfc94517e1e2,4184.51,0.00,0.00,4184.51,0.00
94d7edae-bc6d-4d5d-92f0-742f54acaab4,730.80,0.00,0.00,730.80,0.00
87386240-3394-47c2-8c71-08814c919bc8,19550.31,8813.88,0.00,19550.31,8813.88
6ed7f010-66f0-4f9e-a9cd-145e00630013,,,,0.00,0.00
1b6f7b7d-55ab-47c6-b816-603899f0df10,3790.96,0.00,0.00,3790.96,0.00
997fef75-da15-447d-8666-7410c16573e3,,,,0.00,0.00
a47116b5-c1e1-4f75-9cd3-5f298c39c780,60095.56,27594.64,0.00,60095.56,27594.64
d209e83e-0cb8-4b66-ada7-1bbc37b89fa2,0.00,15252.00,0.00,0.00,15252.00
7688c26c-eca2-4515-b85d-a1e006d3c669,8589.47,2083.34,0.00,8589.47,2083.34
9ec6a230-929f-4457-82c5-42a0b4c59f8b,12228.67,0.00,0.00,12228.67,0.00
391f65c4-24e0-4abf-8e6f-13b8a3417c64,237.50,0.00,0.00,237.50,0.00
bb035f53-fa27-413e-aa02-7384caa688cc,,,,0.00,0.00
e82849b1-fe65-4753-ab43-a4cb67688b6b,201877.65,10000.00,0.00,201877.65,10000.00
4b50214d-f6b5-4ae4-bc0d-628ac8e2cc0f,13351.74,7625.21,0.00,13351.74,7625.21
c37f0421-c81e-4658-bdee-9a6293422a73,1052.88,0.00,0.00,1052.88,0.00
9fc3cb5e-d6a0-4935-b3c0-ec55af7019f2,,,,0.00,0.00
22288fc7-18a8-4c02-b84a-6abe8469694b,0.00,0.00,0.00,0.00,0.00
515634bf-40a4-49e8-9fbf-3c02e4d67544,,,,0.00,0.00
517efe05-03d9-4a15-9294-64879fd0503d,26097.47,0.00,0.00,26097.47,0.00
eae66b0a-9543-4256-abd8-e761d20bf501,0.00,1818.92,0.00,0.00,1818.92
56ca7a5e-6dd1-47cb-87d7-c11afcdcbdf3,1768.34,0.00,0.00,1768.34,0.00
ff733782-0f04-4999-b637-314e7b75cca7,10281.71,5096.66,0.00,10281.71,5096.66
05eebcd0-7960-4eb8-a7f3-d79586c8a1e2,,,,0.00,0.00
119ac40b-2276-4af3-b463-ec21263ab565,6882.58,1308.09,0.00,6882.58,1308.09
6ceeb5f3-8ec5-47a9-ab2c-784d697b1589,50000.00,10000.00,0.00,50000.00,10000.00
9f46e29b-1d70-4b67-9089-e0e0ecac9b8a,659.30,0.00,0.00,659.30,0.00
bf445e76-e2ac-4c4f-9260-409cb650ac93,19438.36,0.00,0.00,19438.36,0.00
8ad234b4-976f-47c2-a432-af65e9fdbe24,2863.31,0.00,0.00,2863.31,0.00
e5d81475-d9f0-488e-a8e3-1f73e3db7829,983.00,2960.00,0.00,983.00,2960.00
d41c42a0-c7ee-4367-979d-80c76c25a7c0,9224.75,0.00,0.00,9224.75,0.00
d36138e2-318c-4857-8101-c3d624ffe8ff,0.00,0.00,0.00,0.00,0.00
c369dbed-ef02-4587-8c4a-9177c6dce4e8,5734.22,0.00,0.00,5734.22,0.00
cf6409e6-ec8b-41ef-9c44-c3b0f1e50441,,,,0.00,0.00
268fe21b-758d-47ec-b4fa-9364070e099a,14541.45,0.00,0.00,14541.45,0.00
e11717e5-01ee-4552-80c8-5bdd441bcd9d,16614.08,0.00,0.00,16614.08,0.00
eabc8024-4575-47c1-8a2a-808fbbf3fed4,,,,0.00,0.00
8a7fc920-5447-41da-b9ca-5ce62ec1ce52,20000.00,0.00,0.00,20000.00,0.00
57f685a2-b71c-4093-aa07-603c42980af9,,,,0.00,0.00
137a1463-5b9e-4d40-a357-9629e53d2964,10261.73,0.00,0.00,10261.73,0.00
df72babb-4516-4063-ad89-e5a145b229bb,,,,0.00,0.00
94d4538a-0ef7-4f80-b81b-60d517d854ac,,,,0.00,0.00
4ac9841f-c351-42d3-8a16-06625ec3de90,17550.79,0.00,0.00,17550.79,0.00
d4775947-818c-48f8-9a5e-8e60ce28b49a,1230.10,0.00,0.00,1230.10,0.00
f3b9a6e8-6bfd-4da8-8478-1ab923004e67,7722.06,0.00,0.00,7722.06,0.00
ecb8a1a5-2423-4691-a17c-7dd7a469ab4e,9431.26,0.00,0.00,9431.26,0.00
7a6734fc-4e17-4413-9114-b438eb429219,2923.24,0.00,0.00,2923.24,0.00
d3199f4b-8596-4e1e-9564-85dfa96420e7,4851.33,0.00,0.00,4851.33,0.00
c8480050-6c0c-4bc8-8a67-0b1e65f5a521,0.00,16049.29,0.00,0.00,16049.29
16801b55-38b2-4eb7-b151-e597e0f0ea28,733.66,580.00,0.00,733.66,580.00
377b3f96-09fc-4e4b-80d6-791982b4722f,27655.78,0.00,0.00,27655.78,0.00
e874d93e-ebc2-4453-a159-50dab6bd28c5,0.00,12798.93,0.00,0.00,12798.93
35b36704-4c17-47c7-bc93-ccf1a608c9bd,9161.95,0.00,0.00,9161.95,0.00
814b611e-c2e0-4aaa-94b4-56ad3109a979,50089.75,28661.46,0.00,50089.75,28661.46
2e96a009-a92f-4841-9bb6-83685607f3ce,,,,0.00,0.00
6dd82578-2a9c-4cb2-a21c-6fb1040dbd0a,78562.61,35949.95,0.00,78562.61,35949.95
bc30858f-424c-4675-917d-cfef089507e5,0.00,0.00,0.00,0.00,0.00
28a6ebb9-a739-4a4b-84a9-72048fe21290,78872.22,24947.95,0.00,78872.22,24947.95
6fa11ba6-b49c-47fe-825c-f54d9fb22704,,,,0.00,0.00
3e4788c3-04dd-478f-a82b-bd03af917176,,,,0.00,0.00
bd9667de-b626-400a-bca1-27bef06cbcf6,17914.17,18102.31,0.00,17914.17,18102.31
24785e61-b99c-44e6-b487-6cd5d78cbce0,12054.88,0.00,0.00,12054.88,0.00
b8be89b4-c37e-45df-ba95-1118571100b9,66649.00,0.00,0.00,66649.00,0.00
ad066fed-c26b-4d46-89c5-d63527ca38a4,,,,0.00,0.00
0bc3e717-3da8-49d0-a258-6e3befad0663,2746.79,0.00,0.00,2746.79,0.00
681e7a50-bd71-4e5c-91e1-8210b5b08b43,86182.98,22424.47,0.00,86182.98,22424.47
288faf33-6c02-4d72-8218-8c27bc59d503,,,,0.00,0.00
62ad87c8-8395-496d-9c89-51dec1787ab6,14309.97,0.00,0.00,14309.97,0.00
515b5a55-39e8-4179-8721-2d86f721fe9c,6667.90,253.25,0.00,6667.90,253.25
3e4e1515-ea83-4164-b783-3a2a09e6e11f,1131.00,2040.00,0.00,1131.00,2040.00
992f250a-af74-4d1d-8545-d2b5728fa407,,,,0.00,0.00
5d9097fc-66a2-4f52-905d-15f4d0e9a0f0,42628.57,11000.00,0.00,42628.57,11000.00
9f6077c7-4941-482b-9672-3d468f0584ec,31875.88,0.00,0.00,31875.88,0.00
9253ea9d-36c5-46bf-b9dc-7956b0d3dc9a,,,,0.00,0.00
071de8a9-bf3f-4250-8ed4-b456b4c5355b,209838.75,71100.00,0.00,209838.75,71100.00
23f3c908-b251-4a8f-a939-851997f9c3d5,2401.47,0.00,0.00,2401.47,0.00
4c7e372c-5c55-4711-8c42-9b9f43707cf6,24893.58,1276.54,0.00,24893.58,1276.54
42405188-79b5-4461-8259-db4a7f2243c8,6024.24,3584.63,0.00,6024.24,3584.63
d13100c8-726f-406e-b2b0-fcec9580bce1,,,,0.00,0.00
6f2ec4e9-ca4c-458b-a4b6-e4b642f96985,,,,0.00,0.00
06b2adaa-bfd1-4397-8ff3-52d4d6219395,6374.16,584.86,0.00,6374.16,584.86
06540ddc-74bd-4c24-8acf-c710ef0095c4,111412.85,26536.88,0.00,111412.85,26536.88
f60d683c-084d-4314-aa94-ebebe2840e92,105771.75,6262.28,0.00,105771.75,6262.28
bec0d268-50c7-4e8a-ba3d-1e1b897fc36b,,,,0.00,0.00
6e986451-a044-4f14-aa0a-3c6e2d332431,1708.57,524.00,0.00,1708.57,524.00
0d64621d-76de-4a08-804d-a8d58d0f783e,141920.58,0.00,0.00,141920.58,0.00
7228f16e-161d-4a3a-adf4-375778fc6d2f,382.98,3163.83,0.00,382.98,3163.83
e3f9677e-a2f6-4697-9c61-24cb038571fc,,,,0.00,0.00
e6933639-2491-4762-9c43-0f5ca2c6fa3b,10555.64,0.00,0.00,10555.64,0.00
513ee28c-4365-49f4-b1c8-e3322ad35cdb,1915.60,1107.10,0.00,1915.60,1107.10
944f5dba-d03d-4501-9747-687e0b7ccad6,2682.87,0.00,0.00,2682.87,0.00
f42e8e75-78ec-436d-ac15-d2143211913b,5010.00,0.00,0.00,5010.00,0.00
cc1591c1-49b8-4709-a747-1e0fce230a61,1000.00,1900.00,0.00,1000.00,1900.00
f14df96c-2c8e-4ceb-a544-38072fc26c4d,8323.93,13433.00,0.00,8323.93,13433.00
0695d771-1367-4682-924a-81d7bfef9cfb,,,,0.00,0.00
2b52624e-3390-44ee-941b-a64773eec7bd,0.00,0.00,0.00,0.00,0.00
a5565964-4d8e-429b-983f-3e669a4fa404,16777.73,0.00,0.00,16777.73,0.00
8f510ae8-d8a4-497e-ace1-d1a65a3b85dd,,,,0.00,0.00
faea916c-3660-4ee5-bd05-4d5e73bceb7d,30663.11,0.00,0.00,30663.11,0.00
9140a05b-786a-4140-bb99-97e0c0c82d30,32631.07,10000.00,0.00,32631.07,10000.00
14870ae7-9b34-46a1-9384-dbdd77fdf5a2,10064.78,0.00,0.00,10064.78,0.00
0a002f83-3885-4e0e-a222-76dfab80f32d,,,,0.00,0.00
b89c3034-231e-4453-be15-971d665eb376,6907.33,0.00,0.00,6907.33,0.00
8a6b975a-ea6d-4e33-b9af-8d7ed3030ad7,101783.91,0.00,0.00,101783.91,0.00
f8825760-ab22-4bc0-a39b-1712607173de,82500.00,18300.00,0.00,82500.00,18300.00
93ce8a78-6323-4695-b796-2bd6677f41d0,,,,0.00,0.00
f6ef9e40-5533-4667-9f66-1499aa373b22,12301.95,0.00,0.00,12301.95,0.00
ffa8bd25-4e97-4048-b4a8-0fd4f168ce9f,,,,0.00,0.00
3e2a32d0-8a1f-4392-8465-1b3d9fff8b78,3508.55,0.00,0.00,3508.55,0.00
d2dcc6c6-ea5f-43e3-b3e3-aa41c01028ed,,,,0.00,0.00
d417bf95-5116-4eaa-b1a6-6bb64e3add1f,4618.45,0.00,0.00,4618.45,0.00
ce5da4df-8a49-4607-9f55-fff3ca1e9378,9852.93,6216.04,0.00,9852.93,6216.04
7c91911b-03f8-4a1c-9fad-70e9489c8e61,31147.04,0.00,0.00,31147.04,0.00
d3eaffd7-eb75-478e-82bc-c917fd4ee1da,14789.50,0.00,0.00,14789.50,0.00
76f28ed4-0ec1-48f6-a6aa-6d510a22bbbf,,,,0.00,0.00
556128b9-cf82-461b-a2ac-2788b65a57da,5201.39,0.00,0.00,5201.39,0.00
a000ced1-44e9-4dd8-98a3-72e6a3786773,4405.23,0.00,0.00,4405.23,0.00
7d24f25d-6ed6-4745-b10f-f82e8e320bd2,28830.14,4172.41,0.00,28830.14,4172.41
58d83d0e-dccb-467d-b735-da69d8010a48,34959.48,14917.68,0.00,34959.48,14917.68
e4d378a2-7c12-402f-a0ae-5a9449e4af3b,,,,0.00,0.00
6e2f09da-467e-4d5a-9e7f-0c06e4f43134,20440.40,0.00,0.00,20440.40,0.00
4cb228fe-8f70-4ef9-a261-5e59d4f2d5c3,0.00,7590.64,0.00,0.00,7590.64
f8c3f396-a662-49b2-ac75-14ffcbc06a40,47975.63,0.00,0.00,47975.63,0.00
0447350a-a87e-4493-994c-84fc82e36584,278.86,0.00,0.00,278.86,0.00
fe570fc1-18eb-4e65-a849-4f2ab9bb6eda,62116.89,0.00,0.00,62116.89,0.00
85c57d13-6eea-4500-a725-c17ba75f808d,6450.00,3796.00,0.00,6450.00,3796.00
7f98ad78-c37f-40ac-b393-cf8af7697230,6931.88,0.00,0.00,6931.88,0.00
bbf29932-e686-493c-91bb-99ab0f0435a0,6401.53,0.00,0.00,6401.53,0.00
98149303-61cd-4233-9328-aa026f74a113,,,,0.00,0.00
28459f7d-f8da-4447-a6a0-49cfe55246aa,119446.48,44000.00,0.00,119446.48,44000.00
b406413e-e63c-47a9-963b-648be2eda3b5,900.61,7326.20,0.00,900.61,7326.20
e377c5d8-cf1c-4663-8c87-db79e6abc6a7,38402.65,22816.87,0.00,38402.65,22816.87
84681835-e059-45ba-83b8-1e75139f8724,1079.47,0.00,0.00,1079.47,0.00
e9c3a097-d727-4507-8e01-f2ca7d9feefb,,,,0.00,0.00
5affeaa7-80ff-4387-9521-3266b088653a,,,,0.00,0.00
c009cf5d-8d31-43ab-8f6d-323514067473,109632.84,0.00,0.00,109632.84,0.00
101f6fad-e985-4d1c-b703-46aacafc0341,20440.84,21770.98,0.00,20440.84,21770.98
e873d738-1252-4332-911c-a62ba7027120,250000.00,35987.17,0.00,250000.00,35987.17
8995ddc1-000e-4a5b-9da8-1786e7b2c6f4,21152.81,0.00,0.00,21152.81,0.00
